t_sec, t_nanosec, x, y, orientation_x, orientation_y, orientation_z, orientation_w, longitudinal_velocity_mps, lateral_velocity_mps, acceleration_mps2, heading_rate_rps, front_wheel_angle_rad, rear_wheel_angle_rad
0, 0, 702.368, 63.6172, -0.0842709, -0.0659977, 0.684477, 0.721134, 90.0000, 0, 0, 0.0139874, -0, -0
0, 0, 702.478, 64.8414, -0.0846152, -0.0672348, 0.684752, 0.720718, 90.0000, 0, 0, -0.00975572, -0, -0
0, 0, 702.531, 65.4538, -0.0848599, -0.0674017, 0.684739, 0.720686, 90.0000, 0, 0, 0.00307127, -0, -0
0, 0, 702.634, 66.6794, -0.0850511, -0.067411, 0.68472, 0.72068, 90.0000, 0, 0, -0.00722723, -0, -0
0, 0, 702.684, 67.2927, -0.0851637, -0.067482, 0.684704, 0.720675, 90.0000, 0, 0, 0.0259799, -0, -0
0, 0, 702.78, 68.5186, -0.0859278, -0.0680007, 0.684606, 0.720629, 90.0000, 0, 0, 0.0441151, -0, -0
0, 0, 702.826, 69.1317, -0.0858308, -0.0683094, 0.684681, 0.720541, 90.0000, 0, 0, 0.0311492, -0, -0
0, 0, 702.871, 69.7451, -0.0855397, -0.0687789, 0.684828, 0.720391, 90.0000, 0, 0, 0.0273111, -0, -0
0, 0, 702.959, 70.9725, -0.0846896, -0.0699055, 0.685195, 0.720034, 90.0000, 0, 0, 0.0120676, -0, -0
0, 0, 703.002, 71.5866, -0.084248, -0.0705545, 0.685373, 0.719853, 90.0000, 0, 0, 0.0324617, -0, -0
0, 0, 703.083, 72.8146, -0.0850114, -0.0713997, 0.685308, 0.719742, 90.0000, 0, 0, 0.0131362, -0, -0
0, 0, 703.123, 73.4289, -0.085088, -0.0714284, 0.6853, 0.719738, 90.0000, 0, 0, -0.014307, -0, -0
0, 0, 703.201, 74.6584, -0.085282, -0.0715843, 0.685275, 0.719723, 90.0000, 0, 0, 0.0532122, -0, -0
0, 0, 703.239, 75.2733, -0.085469, -0.0717259, 0.685255, 0.719705, 90.0000, 0, 0, 0.0418115, -0, -0
0, 0, 703.277, 75.8884, -0.085612, -0.0718039, 0.685239, 0.719696, 90.0000, 0, 0, 0.0266835, -0, -0
0, 0, 703.35, 77.1192, -0.0854205, -0.0724012, 0.68531, 0.719591, 90.0000, 0, 0, 0.0307748, -0, -0
0, 0, 703.385, 77.7349, -0.0850761, -0.0729474, 0.685403, 0.719488, 90.0000, 0, 0, 0.031303, -0, -0
0, 0, 703.455, 78.9668, -0.0840799, -0.0741557, 0.685626, 0.719269, 90.0000, 0, 0, 0.0247526, -0, -0
0, 0, 703.488, 79.5824, -0.0844443, -0.0751013, 0.685592, 0.719161, 90.0000, 0, 0, 0.0516166, -0, -0
0, 0, 703.553, 80.8139, -0.0846478, -0.0754244, 0.685575, 0.71912, 90.0000, 0, 0, -0.0219419, -0, -0
0, 0, 703.586, 81.4303, -0.0845979, -0.0753775, 0.685574, 0.719131, 90.0000, 0, 0, -0.0137564, -0, -0
0, 0, 703.618, 82.0467, -0.0847002, -0.075492, 0.685562, 0.719119, 90.0000, 0, 0, 0.0308884, -0, -0
0, 0, 703.681, 83.2802, -0.0848447, -0.0756435, 0.685546, 0.719101, 90.0000, 0, 0, 0.0160072, -0, -0
0, 0, 703.712, 83.8973, -0.0849171, -0.075691, 0.685541, 0.719092, 90.0000, 0, 0, 0.016982, -0, -0
0, 0, 703.772, 85.1318, -0.0845241, -0.0763213, 0.685619, 0.718997, 90.0000, 0, 0, 0.0231203, -0, -0
0, 0, 703.802, 85.7493, -0.0840873, -0.0768369, 0.685716, 0.718901, 90.0000, 0, 0, 0.0140648, 0.0114321, -0
0, 0, 703.831, 86.367, -0.0835259, -0.0773412, 0.685905, 0.718732, 90.0000, 0, 0, -0.00506321, 0.0114321, -0
0, 0, 703.886, 87.6014, -0.0833782, -0.0785935, 0.686283, 0.718253, 90.0000, 0, 0, 0.0236355, 0.0114321, -0
0, 0, 703.912, 88.218, -0.0834073, -0.0786357, 0.686571, 0.717969, 90.0000, 0, 0, -0.00578883, 0.0114321, -0
0, 0, 703.96, 89.4521, -0.0833677, -0.0783223, 0.688191, 0.716456, 90.0000, 0, 0, -0.0462192, 0.0807946, -0
0, 0, 703.982, 90.0691, -0.0833666, -0.0780267, 0.68954, 0.71519, 90.0000, 0, 0, -0.0513505, 0.0807946, -0
0, 0, 704.021, 91.3026, -0.0837585, -0.0776021, 0.692976, 0.711862, 90.0000, 0, 0, 0.0178621, 0.0807946, -0
0, 0, 704.039, 91.9191, -0.0839069, -0.0773079, 0.694906, 0.709992, 90.0000, 0, 0, -0.0246098, 0.0500644, -0
0, 0, 704.056, 92.5357, -0.0838297, -0.0770535, 0.69703, 0.707944, 90.0000, 0, 0, -0.0508477, 0.0500644, -0
0, 0, 704.087, 93.7692, -0.0832808, -0.0772641, 0.701477, 0.70358, 90.0000, 0, 0, -0.0225479, 0.0500644, -0
0, 0, 704.101, 94.3854, -0.0834139, -0.0779687, 0.703367, 0.701597, 90.0000, 0, 0, 0.0221397, 0.0500644, -0
0, 0, 704.126, 95.6167, -0.0836295, -0.0790909, 0.706439, 0.698352, 90.0000, 0, 0, -0.00809431, -0, -0
0, 0, 704.136, 96.2318, -0.0837167, -0.0790428, 0.707515, 0.697256, 90.0000, 0, 0, -0.0373958, -0, -0
0, 0, 704.155, 97.463, -0.0836394, -0.0786532, 0.709574, 0.695214, 90.0000, 0, 0, -0.0437966, -0, -0
0, 0, 704.162, 98.0789, -0.0835857, -0.0784206, 0.710509, 0.694292, 90.0000, 0, 0, -0.041745, -0, -0
0, 0, 704.174, 99.3109, -0.0837122, -0.0782149, 0.71214, 0.692626, 90.0000, 0, 0, 0.0188611, -0, -0
0, 0, 704.178, 99.927, -0.0836691, -0.0780311, 0.712867, 0.691905, 90.0000, 0, 0, -0.0324558, -0, -0
0, 0, 704.18, 100.543, -0.0834882, -0.0779346, 0.713607, 0.691174, 90.0000, 0, 0, -0.0401346, -0, -0
0, 0, 704.181, 101.776, -0.0824462, -0.0783734, 0.7152, 0.689601, 90.0000, 0, 0, -0.0448675, -0, -0
0, 0, 704.179, 102.392, -0.0823468, -0.0792111, 0.71576, 0.688935, 90.0000, 0, 0, 0.00826033, -0, -0
0, 0, 704.171, 103.622, -0.0820722, -0.0806123, 0.716438, 0.6881, 90.0000, 0, 0, 0.0299743, -0, -0
0, 0, 704.164, 104.237, -0.0821158, -0.0808375, 0.716471, 0.688035, 90.0000, 0, 0, -0.0347317, -0, -0
0, 0, 704.148, 105.467, -0.0816912, -0.0805498, 0.716652, 0.68793, 90.0000, 0, 0, -0.0567503, 0.00451964, -0
0, 0, 704.138, 106.082, -0.0815151, -0.0803594, 0.716901, 0.687714, 90.0000, 0, 0, -0.0527056, 0.00451964, -0
0, 0, 704.126, 106.697, -0.0813641, -0.080139, 0.717329, 0.687312, 90.0000, 0, 0, -0.0529036, 0.00451964, -0
0, 0, 704.098, 107.927, -0.0813915, -0.0798471, 0.718696, 0.685912, 90.0000, 0, 0, -0.0500466, 0.071946, -0
0, 0, 704.08, 108.541, -0.0813305, -0.0796961, 0.719758, 0.684822, 90.0000, 0, 0, -0.0292593, 0.071946, -0
0, 0, 704.035, 109.767, -0.0800471, -0.0793505, 0.72374, 0.680806, 90.0000, 0, 0, -0.10669, 0.071946, -0
0, 0, 704.009, 110.379, -0.0799479, -0.0798445, 0.725911, 0.678444, 90.0000, 0, 0, -0.0521528, 0.071946, -0
0, 0, 703.95, 111.6, -0.080301, -0.0812936, 0.729695, 0.674157, 90.0000, 0, 0, -0.0227032, 0.067662, -0
0, 0, 703.918, 112.209, -0.0804765, -0.0812559, 0.731478, 0.672206, 90.0000, 0, 0, -0.0383839, 0.067662, -0
0, 0, 703.885, 112.818, -0.0804876, -0.0809411, 0.733265, 0.670293, 90.0000, 0, 0, -0.0500962, 0.067662, -0
0, 0, 703.815, 114.038, -0.0805682, -0.0803081, 0.736663, 0.666624, 90.0000, 0, 0, -0.0308119, -0, -0
0, 0, 703.778, 114.647, -0.0806305, -0.0800305, 0.738202, 0.664945, 90.0000, 0, 0, -0.0269378, -0, -0
0, 0, 703.7, 115.866, -0.0812297, -0.0800224, 0.740712, 0.662076, 90.0000, 0, 0, 0.0471081, -0, -0
0, 0, 703.659, 116.474, -0.0810611, -0.079858, 0.741936, 0.660744, 90.0000, 0, 0, -0.04531, -0, -0
0, 0, 703.616, 117.083, -0.0805093, -0.0799782, 0.743215, 0.659358, 90.0000, 0, 0, -0.0645989, -0, -0
0, 0, 703.524, 118.3, -0.0795253, -0.0810583, 0.745364, 0.656915, 90.0000, 0, 0, 0.00459919, -0, -0
0, 0, 703.476, 118.907, -0.0789976, -0.0817499, 0.746239, 0.655899, 90.0000, 0, 0, -0.10805, -0, -0
0, 0, 703.372, 120.119, -0.0792935, -0.0830925, 0.746684, 0.655188, 90.0000, 0, 0, -0.0430608, -0, -0
0, 0, 703.318, 120.725, -0.0790235, -0.0829024, 0.746836, 0.655071, 90.0000, 0, 0, -0.0708728, -0, -0
0, 0, 703.206, 121.937, -0.0786975, -0.0826395, 0.747094, 0.654849, 90.0000, 0, 0, -0.0374997, -0, -0
0, 0, 703.147, 122.543, -0.0785751, -0.0825326, 0.74721, 0.654746, 90.0000, 0, 0, -0.032404, -0, -0
0, 0, 703.088, 123.149, -0.0788545, -0.0828305, 0.747177, 0.654711, 90.0000, 0, 0, 0.0746537, -0, -0
0, 0, 702.965, 124.359, -0.0783227, -0.0827558, 0.747314, 0.654629, 90.0000, 0, 0, -0.0524029, -0, -0
0, 0, 702.901, 124.965, -0.0775897, -0.0830518, 0.747632, 0.654315, 90.0000, 0, 0, -0.0705925, -0, -0
0, 0, 702.767, 126.174, -0.0762469, -0.0842923, 0.748615, 0.65319, 90.0000, 0, 0, -0.0100111, -0, -0
0, 0, 702.697, 126.777, -0.0759241, -0.0853474, 0.749182, 0.65244, 90.0000, 0, 0, -0.0413783, 0.0572596, -0
0, 0, 702.625, 127.378, -0.0760756, -0.08623, 0.749676, 0.651738, 90.0000, 0, 0, 0.00480977, 0.0572596, -0
0, 0, 702.474, 128.579, -0.0760706, -0.0860203, 0.751362, 0.649822, 90.0000, 0, 0, -0.071836, 0.0572596, -0
0, 0, 702.396, 129.179, -0.0759827, -0.0856496, 0.752639, 0.648402, 90.0000, 0, 0, -0.0585558, 0.0777422, -0
0, 0, 702.234, 130.378, -0.075977, -0.0849129, 0.755763, 0.644856, 90.0000, 0, 0, -0.0351662, 0.0777422, -0
0, 0, 702.152, 130.976, -0.0766128, -0.0851835, 0.757245, 0.643004, 90.0000, 0, 0, 0.138702, 0.0777422, -0
0, 0, 702.068, 131.574, -0.0766838, -0.0848954, 0.758815, 0.64118, 90.0000, 0, 0, -0.0192771, 0.0777422, -0
0, 0, 701.896, 132.771, -0.0759232, -0.0849556, 0.762068, 0.637393, 90.0000, 0, 0, -0.041469, 0.00136625, -0
0, 0, 701.809, 133.369, -0.075218, -0.0853051, 0.763609, 0.635584, 90.0000, 0, 0, -0.0555793, 0.00136625, -0
0, 0, 701.629, 134.563, -0.0742158, -0.0869151, 0.765952, 0.632658, 90.0000, 0, 0, -0.111833, 0.00136625, -0
0, 0, 701.537, 135.158, -0.0744183, -0.0879021, 0.766444, 0.6319, 90.0000, 0, 0, 0.00853793, 0.00136625, -0
0, 0, 701.443, 135.752, -0.0744421, -0.0880908, 0.766742, 0.63151, 90.0000, 0, 0, -0.0107125, -0, -0
0, 0, 701.251, 136.942, -0.0741435, -0.0878792, 0.767509, 0.630642, 90.0000, 0, 0, -0.0489729, -0, -0
0, 0, 701.154, 137.537, -0.074018, -0.0877084, 0.767849, 0.630268, 90.0000, 0, 0, -0.0392666, -0, -0
0, 0, 700.954, 138.727, -0.0739826, -0.0875474, 0.768564, 0.629422, 90.0000, 0, 0, 0.0175219, 0.0247652, -0
0, 0, 700.852, 139.321, -0.0738553, -0.0873144, 0.769061, 0.628861, 90.0000, 0, 0, -0.0464523, 0.0247652, -0
0, 0, 700.642, 140.509, -0.0727153, -0.0869384, 0.771086, 0.626563, 90.0000, 0, 0, -0.115537, 0.0247652, -0
0, 0, 700.532, 141.101, -0.0718171, -0.0869825, 0.772722, 0.624642, 90.0000, 0, 0, -0.123384, 0.0247652, -0
0, 0, 700.419, 141.691, -0.071793, -0.0880963, 0.7742, 0.622655, 90.0000, 0, 0, -0.00244112, 0.0935429, -0
0, 0, 700.187, 142.867, -0.0712586, -0.0895145, 0.777837, 0.617964, 90.0000, 0, 0, -0.122637, 0.0935429, -0
0, 0, 700.068, 143.453, -0.0717639, -0.0899015, 0.77949, 0.615763, 90.0000, 0, 0, -0.0174826, 0.0935429, -0
0, 0, 699.823, 144.622, -0.0717405, -0.0890084, 0.783341, 0.61099, 90.0000, 0, 0, -0.0463207, 0.0709976, -0
0, 0, 699.698, 145.206, -0.0718017, -0.088554, 0.785393, 0.608408, 90.0000, 0, 0, -0.0318414, 0.0709976, -0
0, 0, 699.443, 146.374, -0.0720089, -0.0876981, 0.7895, 0.603169, 90.0000, 0, 0, -0.0161005, 0.0709976, -0
0, 0, 699.313, 146.956, -0.072624, -0.0878928, 0.791252, 0.600767, 90.0000, 0, 0, 0.135986, 0.0709976, -0
0, 0, 699.182, 147.539, -0.0727348, -0.0875702, 0.792969, 0.598533, 90.0000, 0, 0, -0.00688004, 0.000251127, -0
0, 0, 698.913, 148.702, -0.0718215, -0.0873903, 0.796456, 0.594022, 90.0000, 0, 0, -0.080792, 0.000251127, -0
0, 0, 698.775, 149.283, -0.0710839, -0.0875043, 0.798121, 0.591855, 90.0000, 0, 0, -0.0899983, 0.000251127, -0
0, 0, 698.494, 150.44, -0.0705492, -0.0893445, 0.800432, 0.588515, 90.0000, 0, 0, -0.0677761, -0, -0
0, 0, 698.35, 151.017, -0.0705382, -0.0899346, 0.801073, 0.587552, 90.0000, 0, 0, -0.0618346, -0, -0
0, 0, 698.204, 151.593, -0.0705165, -0.0900186, 0.801469, 0.587003, 90.0000, 0, 0, -0.0587531, -0, -0
0, 0, 697.906, 152.745, -0.0701017, -0.0895092, 0.802214, 0.586112, 90.0000, 0, 0, -0.0602178, -0, -0
0, 0, 697.754, 153.32, -0.0699387, -0.0892549, 0.802596, 0.585646, 90.0000, 0, 0, -0.0529929, 0.0175616, -0
0, 0, 697.445, 154.469, -0.0696485, -0.0886712, 0.803608, 0.58438, 90.0000, 0, 0, -0.0521741, 0.0175616, -0
0, 0, 697.287, 155.042, -0.0699831, -0.0888908, 0.804138, 0.583577, 90.0000, 0, 0, 0.0863347, 0.0175616, -0
0, 0, 697.127, 155.614, -0.0699117, -0.0885918, 0.80489, 0.582594, 90.0000, 0, 0, -0.0393963, 0.0175616, -0
0, 0, 696.797, 156.754, -0.0686234, -0.0878726, 0.80798, 0.578565, 90.0000, 0, 0, -0.130539, 0.0825834, -0
0, 0, 696.627, 157.322, -0.068103, -0.0879597, 0.809897, 0.575928, 90.0000, 0, 0, -0.0666617, 0.0825834, -0
0, 0, 696.282, 158.453, -0.0679628, -0.0895571, 0.813456, 0.570658, 90.0000, 0, 0, -0.0398626, 0.0825834, -0
0, 0, 696.106, 159.016, -0.0681333, -0.0899469, 0.814899, 0.568513, 90.0000, 0, 0, -0.0493269, 0.0315105, -0
0, 0, 695.749, 160.141, -0.0682686, -0.0896042, 0.817424, 0.564914, 90.0000, 0, 0, -0.0330012, 0.0315105, -0
0, 0, 695.568, 160.703, -0.0682644, -0.0893014, 0.818587, 0.563276, 90.0000, 0, 0, -0.0214099, 0.0315105, -0
0, 0, 695.386, 161.265, -0.0682949, -0.0890393, 0.819661, 0.561751, 90.0000, 0, 0, -0.0119425, 0.0315105, -0
0, 0, 695.016, 162.387, -0.0683278, -0.0885368, 0.821595, 0.558993, 90.0000, 0, 0, -0.0157243, -0, -0
0, 0, 694.829, 162.947, -0.0686846, -0.0887609, 0.82232, 0.557848, 90.0000, 0, 0, 0.0941083, -0, -0
0, 0, 694.64, 163.507, -0.0686822, -0.088561, 0.823056, 0.556793, 90.0000, 0, 0, -0.0140776, -0, -0
0, 0, 694.257, 164.624, -0.0677613, -0.0885792, 0.824743, 0.554402, 90.0000, 0, 0, -0.0797276, -0, -0
0, 0, 693.865, 165.739, -0.0664121, -0.0890411, 0.826386, 0.55204, 90.0000, 0, 0, -0.0793652, -0, -0
0, 0, 693.666, 166.294, -0.0662535, -0.0900859, 0.826902, 0.551115, 90.0000, 0, 0, -0.0851952, -0, -0
0, 0, 693.466, 166.848, -0.066401, -0.0909099, 0.827031, 0.550769, 90.0000, 0, 0, -0.0319953, -0, -0
0, 0, 693.059, 167.955, -0.0661548, -0.0908129, 0.827327, 0.55037, 90.0000, 0, 0, -0.0628263, 0.020151, -0
0, 0, 692.853, 168.507, -0.0659904, -0.0905686, 0.827606, 0.55001, 90.0000, 0, 0, -0.0524455, 0.020151, -0
0, 0, 692.645, 169.059, -0.0658752, -0.0903099, 0.828023, 0.549439, 90.0000, 0, 0, -0.0426621, 0.020151, -0
0, 0, 692.224, 170.16, -0.0657711, -0.0897171, 0.829407, 0.547457, 90.0000, 0, 0, -0.0278829, 0.020151, -0
0, 0, 691.794, 171.256, -0.0662135, -0.0895198, 0.831459, 0.544314, 90.0000, 0, 0, -0.0103682, 0.0901081, -0
0, 0, 691.575, 171.802, -0.0659306, -0.0889767, 0.833173, 0.541811, 90.0000, 0, 0, -0.0840513, 0.0901081, -0
0, 0, 691.352, 172.346, -0.0654609, -0.0884819, 0.835404, 0.538504, 90.0000, 0, 0, -0.102449, 0.0901081, -0
0, 0, 690.899, 173.427, -0.0652576, -0.0887232, 0.840446, 0.530585, 90.0000, 0, 0, -0.0374384, 0.121862, -0
0, 0, 690.669, 173.964, -0.0654631, -0.0893591, 0.843035, 0.526329, 90.0000, 0, 0, -0.00517939, 0.121862, -0
0, 0, 690.437, 174.499, -0.0657361, -0.0896286, 0.845467, 0.522333, 90.0000, 0, 0, 0.00648195, 0.121862, -0
0, 0, 689.966, 175.565, -0.0663436, -0.0890208, 0.849986, 0.514974, 90.0000, 0, 0, 0.0159079, 0.121862, -0
0, 0, 689.485, 176.627, -0.0668778, -0.0879646, 0.85467, 0.507276, 90.0000, 0, 0, 0.0301003, 0.0769724, -0
0, 0, 689.241, 177.155, -0.0671807, -0.0873789, 0.857125, 0.503178, 90.0000, 0, 0, 0.0316291, 0.0769724, -0
0, 0, 688.994, 177.681, -0.0675125, -0.0867685, 0.859672, 0.498876, 90.0000, 0, 0, 0.0364373, 0.0769724, -0
0, 0, 688.493, 178.727, -0.0685441, -0.0860478, 0.864747, 0.49001, 90.0000, 0, 0, 0.0507146, 0.102015, -0
0, 0, 688.238, 179.247, -0.0686604, -0.0853681, 0.867572, 0.485094, 90.0000, 0, 0, -0.000635537, 0.102015, -0
0, 0, 687.98, 179.764, -0.0684756, -0.0846778, 0.870582, 0.47982, 90.0000, 0, 0, -0.0502816, 0.102015, -0
0, 0, 687.453, 180.791, -0.0684078, -0.0843692, 0.876407, 0.469163, 90.0000, 0, 0, -0.0465928, 0.102015, -0
0, 0, 687.185, 181.3, -0.068607, -0.084826, 0.879006, 0.464161, 90.0000, 0, 0, -0.016171, 0.0336568, -0
0, 0, 686.642, 182.312, -0.0693325, -0.0853395, 0.883114, 0.456093, 90.0000, 0, 0, 0.0502538, 0.0336568, -0
0, 0, 686.367, 182.815, -0.0694733, -0.0848675, 0.88485, 0.452782, 90.0000, 0, 0, 0.00854111, 0.0336568, -0
0, 0, 685.809, 183.816, -0.0697645, -0.0839396, 0.887953, 0.446796, 90.0000, 0, 0, 0.0121409, -0, -0
0, 0, 685.526, 184.314, -0.0699047, -0.0834995, 0.889347, 0.444076, 90.0000, 0, 0, 0.0109492, -0, -0
0, 0, 685.24, 184.81, -0.0700329, -0.0830738, 0.890652, 0.441512, 90.0000, 0, 0, 0.00897207, -0, -0
0, 0, 684.66, 185.795, -0.0704522, -0.0827752, 0.892662, 0.437424, 90.0000, 0, 0, 0.00364445, -0, -0
0, 0, 684.367, 186.285, -0.0704803, -0.082583, 0.893673, 0.435387, 90.0000, 0, 0, 0.0076823, -0, -0
0, 0, 683.769, 187.257, -0.0695857, -0.081929, 0.895941, 0.43097, 90.0000, 0, 0, -0.0814063, -0, -0
0, 0, 683.465, 187.739, -0.0693161, -0.0823144, 0.896779, 0.429194, 90.0000, 0, 0, -0.0716518, -0, -0
0, 0, 682.851, 188.696, -0.0688505, -0.0836301, 0.897784, 0.426908, 90.0000, 0, 0, -0.0325743, -0, -0
0, 0, 682.54, 189.171, -0.0687711, -0.0839002, 0.897955, 0.426508, 90.0000, 0, 0, -0.0377013, -0, -0
0, 0, 682.226, 189.644, -0.0686047, -0.0837515, 0.898059, 0.426345, 90.0000, 0, 0, -0.0514941, -0, -0
0, 0, 681.592, 190.586, -0.0683304, -0.083413, 0.898209, 0.426139, 90.0000, 0, 0, -0.0363148, -0, -0
0, 0, 681.271, 191.055, -0.068223, -0.0832763, 0.898266, 0.426061, 90.0000, 0, 0, -0.0304618, -0, -0
0, 0, 680.623, 191.988, -0.0681612, -0.0832729, 0.898309, 0.425982, 90.0000, 0, 0, 0.00518329, -0, -0
0, 0, 680.297, 192.453, -0.0681993, -0.0834084, 0.898295, 0.42598, 90.0000, 0, 0, 0.0120553, -0, -0
0, 0, 679.638, 193.379, -0.0678313, -0.0836891, 0.898411, 0.425739, 90.0000, 0, 0, -0.0375295, -0, -0
0, 0, 679.305, 193.84, -0.0673199, -0.0838219, 0.898578, 0.42544, 90.0000, 0, 0, -0.0778574, -0, -0
0, 0, 678.97, 194.3, -0.0667753, -0.0840647, 0.898754, 0.425107, 90.0000, 0, 0, -0.0739774, -0, -0
0, 0, 678.296, 195.216, -0.0659385, -0.0851423, 0.898948, 0.424612, 90.0000, 0, 0, -0.0593017, -0, -0
0, 0, 677.957, 195.672, -0.0661131, -0.0860686, 0.898887, 0.424527, 90.0000, 0, 0, 0.0047568, -0, -0
0, 0, 677.274, 196.583, -0.0659639, -0.0861415, 0.898881, 0.424549, 90.0000, 0, 0, -0.0257665, -0, -0
0, 0, 676.931, 197.037, -0.0659488, -0.0862049, 0.898853, 0.424597, 90.0000, 0, 0, 0.00221274, -0, -0
0, 0, 676.586, 197.491, -0.0659599, -0.0863079, 0.898819, 0.424647, 90.0000, 0, 0, 0.0103281, -0, -0
0, 0, 675.894, 198.397, -0.0659972, -0.0865492, 0.898742, 0.424754, 90.0000, 0, 0, 0.0138028, -0, -0
0, 0, 675.546, 198.85, -0.0660196, -0.0866747, 0.898701, 0.424812, 90.0000, 0, 0, 0.0142307, -0, -0
0, 0, 674.848, 199.754, -0.0658563, -0.0872837, 0.898655, 0.424811, 90.0000, 0, 0, -0.00557526, -0, -0
0, 0, 674.497, 200.205, -0.0654438, -0.0875867, 0.898693, 0.424731, 90.0000, 0, 0, -0.0475215, -0, -0
0, 0, 673.792, 201.106, -0.0644939, -0.0883391, 0.898781, 0.424534, 90.0000, 0, 0, -0.0535591, -0, -0
0, 0, 673.438, 201.556, -0.0640133, -0.0887528, 0.89882, 0.424439, 90.0000, 0, 0, -0.0500858, -0, -0
0, 0, 673.084, 202.006, -0.0640052, -0.0893144, 0.898782, 0.424403, 90.0000, 0, 0, 0.0244518, -0, -0
0, 0, 672.371, 202.905, -0.0639654, -0.0895039, 0.898708, 0.424525, 90.0000, 0, 0, 0.00740143, -0, -0
0, 0, 672.014, 203.354, -0.0640108, -0.0896601, 0.898658, 0.424592, 90.0000, 0, 0, 0.0208541, -0, -0
0, 0, 671.298, 204.253, -0.0641057, -0.0899679, 0.898557, 0.424725, 90.0000, 0, 0, 0.0211902, -0, -0
0, 0, 670.938, 204.702, -0.0641492, -0.0901237, 0.898507, 0.424791, 90.0000, 0, 0, 0.0205142, -0, -0
0, 0, 670.219, 205.6, -0.0642327, -0.0906641, 0.898399, 0.424893, 90.0000, 0, 0, 0.0398199, -0, -0
0, 0, 669.858, 206.049, -0.0639207, -0.0909638, 0.898387, 0.424901, 90.0000, 0, 0, -0.030581, -0, -0
0, 0, 669.496, 206.497, -0.0635034, -0.0913202, 0.898386, 0.424889, 90.0000, 0, 0, -0.0444706, -0, -0
0, 0, 668.771, 207.394, -0.0625528, -0.092097, 0.898396, 0.42484, 90.0000, 0, 0, -0.0534447, -0, -0
0, 0, 668.408, 207.843, -0.0622032, -0.092624, 0.898387, 0.424797, 90.0000, 0, 0, -0.0171177, -0, -0
0, 0, 667.68, 208.741, -0.0621683, -0.092974, 0.898325, 0.424857, 90.0000, 0, 0, 0.0162918, -0, -0
0, 0, 667.315, 209.19, -0.0622144, -0.0931097, 0.898288, 0.424899, 90.0000, 0, 0, 0.0195003, -0, -0
0, 0, 666.584, 210.087, -0.0623023, -0.0933696, 0.898215, 0.424983, 90.0000, 0, 0, 0.0174969, -0, -0
0, 0, 666.217, 210.536, -0.0617543, -0.0928998, 0.898252, 0.425088, 90.0000, 0, 0, -0.140804, -0, -0
0, 0, 665.851, 210.985, -0.0603127, -0.0916873, 0.898398, 0.425249, 90.0000, 0, 0, -0.366874, -0, -0
0, 0, 665.121, 211.882, -0.0564399, -0.0901059, 0.898813, 0.425241, 90.0000, 0, 0, -0.35083, -0, -0
0, 0, 664.758, 212.328, -0.0548853, -0.0897946, 0.898973, 0.425174, 90.0000, 0, 0, -0.28759, -0, -0
0, 0, 664.034, 213.221, -0.0515585, -0.0860319, 0.899504, 0.425245, 90.0000, 0, 0, -0.528823, -0, -0
0, 0, 663.672, 213.667, -0.0497557, -0.0832107, 0.899799, 0.425396, 90.0000, 0, 0, -0.570645, -0, -0
0, 0, 663.309, 214.114, -0.0484885, -0.0807779, 0.900028, 0.425527, 90.0000, 0, 0, -0.461417, -0, -0
0, 0, 662.584, 215.008, -0.0460358, -0.0757611, 0.900449, 0.425832, 90.0000, 0, 0, -0.460257, -0, -0
0, 0, 662.222, 215.455, -0.0446985, -0.0729403, 0.900661, 0.426018, 90.0000, 0, 0, -0.487243, -0, -0
0, 0, 661.496, 216.35, -0.0419574, -0.0669214, 0.901069, 0.426421, 90.0000, 0, 0, -0.511909, -0, -0
0, 0, 661.133, 216.798, -0.0406847, -0.0639963, 0.901246, 0.426619, 90.0000, 0, 0, -0.484965, -0, -0
0, 0, 660.407, 217.693, -0.0376579, -0.058416, 0.901577, 0.426999, 90.0000, 0, 0, -0.500084, -0, -0
0, 0, 660.044, 218.141, -0.0362687, -0.0560207, 0.901698, 0.427186, 90.0000, 0, 0, -0.460545, -0, -0
0, 0, 659.68, 218.589, -0.0346623, -0.0533995, 0.901822, 0.427391, 90.0000, 0, 0, -0.516986, -0, -0
0, 0, 658.952, 219.485, -0.032029, -0.0488516, 0.901983, 0.427801, 90.0000, 0, 0, -0.351875, -0, -0
0, 0, 658.588, 219.933, -0.0308386, -0.046541, 0.902046, 0.428014, 90.0000, 0, 0, -0.414919, -0, -0
0, 0, 658.224, 220.382, -0.0299814, -0.044591, 0.902079, 0.428213, 90.0000, 0, 0, -0.377294, -0, -0
0, 0, 657.496, 221.279, -0.0279781, -0.0403124, 0.902149, 0.428626, 90.0000, 0, 0, -0.372993, -0, -0
0, 0, 657.132, 221.727, -0.0269591, -0.0381673, 0.902177, 0.428827, 90.0000, 0, 0, -0.372103, -0, -0
0, 0, 656.404, 222.625, -0.0253164, -0.0343607, 0.902175, 0.429254, 90.0000, 0, 0, -0.360719, -0, -0
0, 0, 656.041, 223.073, -0.0244723, -0.0328676, 0.902185, 0.429398, 90.0000, 0, 0, -0.283692, -0, -0
0, 0, 655.677, 223.522, -0.0232801, -0.0310839, 0.902204, 0.429558, 90.0000, 0, 0, -0.369447, -0, -0
